stamp_sec,nav2_linear_x,nav2_angular_z,drl_linear_x,drl_angular_z,linear_abs_diff,angular_abs_diff,angular_sign_disagreement,nav2_zero,drl_zero
1777711855.5769532,0.0,-0.84,0.07589605450630188,0.7879641056060791,0.07589605450630188,1.627964105606079,True,False,False
1777711855.6775844,0.0,-0.8947368421052632,0.07589605450630188,0.7879641056060791,0.07589605450630188,1.6827009477113424,True,False,False
1777711855.7779157,0.0,-0.8947368421052632,0.07598522305488586,0.7890282273292542,0.07598522305488586,1.6837650694345174,True,False,False
1777711855.878391,0.0,-0.6336842105263158,0.07598522305488586,0.7890282273292542,0.07598522305488586,1.42271243785557,True,False,False
1777711855.9787436,0.0,-0.6336842105263158,0.07549332082271576,0.7895153760910034,0.07549332082271576,1.4231995866173193,True,False,False
1777711856.0793912,0.02736842105263158,-0.6294736842105263,0.07549332082271576,0.7895153760910034,0.048124899770084176,1.4189890603015298,True,False,False
1777711856.1796863,0.02736842105263158,-0.6294736842105263,0.07536990940570831,0.7898134589195251,0.04800148835307673,1.4192871431300516,True,False,False
1777711856.2802868,0.02736842105263158,-0.5789473684210527,0.07536990940570831,0.7898134589195251,0.04800148835307673,1.3687608273405778,True,False,False
1777711856.3806648,0.02736842105263158,-0.5789473684210527,0.07502079010009766,0.7894166707992554,0.04765236904746607,1.368364039220308,True,False,False
1777711856.4812071,0.0,-1.0,0.07502079010009766,0.7894166707992554,0.07502079010009766,1.7894166707992554,True,False,False
1777711856.5817044,0.0,-1.0,0.07441036403179169,0.7881116271018982,0.07441036403179169,1.7881116271018982,True,False,False
1777711856.682224,0.0,-1.0,0.07441036403179169,0.7881116271018982,0.07441036403179169,1.7881116271018982,True,False,False
1777711856.7825718,0.0,-1.0,0.07478346675634384,0.7882811427116394,0.07478346675634384,1.7882811427116394,True,False,False
1777711856.8832304,0.0,-0.84,0.07478346675634384,0.7882811427116394,0.07478346675634384,1.6282811427116393,True,False,False
1777711856.9835634,0.0,-0.84,0.07484456896781921,0.789493978023529,0.07484456896781921,1.629493978023529,True,False,False
1777711857.0841532,0.0,-0.19999999999999987,0.07484456896781921,0.789493978023529,0.07484456896781921,0.9894939780235289,True,False,False
1777711857.1845055,0.0,-0.19999999999999987,0.07398203760385513,0.7897133231163025,0.07398203760385513,0.9897133231163023,True,False,False
1777711857.2850184,0.0,-0.26315789473684215,0.07398203760385513,0.7897133231163025,0.07398203760385513,1.0528712178531445,True,False,False
1777711857.3854382,0.0,-0.26315789473684215,0.0738600492477417,0.7889666557312012,0.0738600492477417,1.0521245504680432,True,False,False
1777711857.4859138,0.0,0.1578947368421052,0.0738600492477417,0.7889666557312012,0.0738600492477417,0.631071918889096,False,False,False
1777711857.5862722,0.0,0.1578947368421052,0.0735226571559906,0.7886330485343933,0.0735226571559906,0.6307383116922881,False,False,False
1777711857.686852,0.0,0.1578947368421052,0.0735226571559906,0.7886330485343933,0.0735226571559906,0.6307383116922881,False,False,False
1777711857.7873037,0.0,0.1578947368421052,0.07373537868261337,0.7887266278266907,0.07373537868261337,0.6308318909845855,False,False,False
1777711857.8880358,0.0,0.05263157894736836,0.07373537868261337,0.7887266278266907,0.07373537868261337,0.7360950488793223,False,False,False
1777711857.988437,0.0,0.05263157894736836,0.07363157719373703,0.7886280417442322,0.07363157719373703,0.7359964627968638,False,False,False
1777711858.0892775,0.0,0.05263157894736836,0.07363157719373703,0.7886280417442322,0.07363157719373703,0.7359964627968638,False,False,False
1777711858.1896923,0.0,0.05263157894736836,0.07372518628835678,0.788694441318512,0.07372518628835678,0.7360628623711436,False,False,False
1777711858.291996,0.0,0.05263157894736836,0.07372518628835678,0.788694441318512,0.07372518628835678,0.7360628623711436,False,False,False
1777711858.3925548,0.0,0.05263157894736836,0.07380015403032303,0.7886659502983093,0.07380015403032303,0.736034371350941,False,False,False
1777711858.4939775,0.0,0.05263157894736836,0.07380015403032303,0.7886659502983093,0.07380015403032303,0.736034371350941,False,False,False
1777711858.5945725,0.0,0.05263157894736836,0.07367029786109924,0.7886037826538086,0.07367029786109924,0.7359722037064402,False,False,False
1777711858.6952474,0.0,0.05263157894736836,0.07367029786109924,0.7886037826538086,0.07367029786109924,0.7359722037064402,False,False,False
1777711858.795869,0.0,0.05263157894736836,0.07382216304540634,0.7888569235801697,0.07382216304540634,0.7362253446328013,False,False,False
1777711858.8967705,0.0,0.05263157894736836,0.07382216304540634,0.7888569235801697,0.07382216304540634,0.7362253446328013,False,False,False
1777711858.9970658,0.0,0.05263157894736836,0.07356970012187958,0.788649320602417,0.07356970012187958,0.7360177416550486,False,False,False
1777711859.0975032,0.0,0.05263157894736836,0.07356970012187958,0.788649320602417,0.07356970012187958,0.7360177416550486,False,False,False
1777711859.1978295,0.0,0.05263157894736836,0.07405779510736465,0.7891287207603455,0.07405779510736465,0.7364971418129771,False,False,False
1777711859.2982793,0.0,0.05263157894736836,0.07405779510736465,0.7891287207603455,0.07405779510736465,0.7364971418129771,False,False,False
1777711859.398672,0.0,0.05263157894736836,0.07395026832818985,0.7888387441635132,0.07395026832818985,0.7362071652161448,False,False,False
1777711859.4994774,0.0,0.05263157894736836,0.07395026832818985,0.7888387441635132,0.07395026832818985,0.7362071652161448,False,False,False
1777711859.5998437,0.0,0.05263157894736836,0.07409477233886719,0.7888028025627136,0.07409477233886719,0.7361712236153453,False,False,False
1777711859.7006083,0.0,0.05263157894736836,0.07409477233886719,0.7888028025627136,0.07409477233886719,0.7361712236153453,False,False,False
1777711859.802606,0.0,0.05263157894736836,0.07410138100385666,0.7887945771217346,0.07410138100385666,0.7361629981743663,False,False,False
1777711859.9044242,0.0,0.05263157894736836,0.07410138100385666,0.7887945771217346,0.07410138100385666,0.7361629981743663,False,False,False
1777711860.005179,0.0,0.05263157894736836,0.07410568743944168,0.7887879014015198,0.07410568743944168,0.7361563224541514,False,False,False
1777711860.1105566,0.0,0.05263157894736836,0.07410568743944168,0.7887879014015198,0.07410568743944168,0.7361563224541514,False,False,False
1777711860.2112603,0.0,0.05263157894736836,0.07418231666088104,0.7888086438179016,0.07418231666088104,0.7361770648705332,False,False,False
1777711860.31182,0.0,0.05263157894736836,0.07418231666088104,0.7888086438179016,0.07418231666088104,0.7361770648705332,False,False,False
1777711860.4125373,0.0,0.05263157894736836,0.07421258836984634,0.788873016834259,0.07421258836984634,0.7362414378868907,False,False,False
1777711860.513205,0.0,0.05263157894736836,0.07421258836984634,0.788873016834259,0.07421258836984634,0.7362414378868907,False,False,False
1777711860.6139257,0.0,0.05263157894736836,0.07371125370264053,0.7881725430488586,0.07371125370264053,0.7355409641014903,False,False,False
1777711860.7145424,0.0,0.05263157894736836,0.07371125370264053,0.7881725430488586,0.07371125370264053,0.7355409641014903,False,False,False
1777711860.8148797,0.0,0.05263157894736836,0.07383809238672256,0.7884058356285095,0.07383809238672256,0.7357742566811412,False,False,False
1777711860.9156466,0.01368421052631579,-0.10736842105263164,0.07383809238672256,0.7884058356285095,0.06015388186040677,0.8957742566811412,True,False,False
1777711861.0160272,0.01368421052631579,-0.10736842105263164,0.07372011244297028,0.7883688807487488,0.060035901916654484,0.8957373018013804,True,False,False
1777711861.116706,0.01368421052631579,0.0,0.07372011244297028,0.7883688807487488,0.060035901916654484,0.7883688807487488,False,False,False
1777711861.2170494,0.01368421052631579,0.0,0.07371381670236588,0.7883561253547668,0.060029606176050083,0.7883561253547668,False,False,False
1777711861.3176258,0.01368421052631579,0.0,0.07371381670236588,0.7883561253547668,0.060029606176050083,0.7883561253547668,False,False,False
1777711861.4180071,0.01368421052631579,0.0,0.07370739430189133,0.7883901000022888,0.060023183775575535,0.7883901000022888,False,False,False
1777711861.5186424,0.0,0.05263157894736836,0.07370739430189133,0.7883901000022888,0.07370739430189133,0.7357585210549205,False,False,False
1777711861.6190033,0.0,0.05263157894736836,0.07383325695991516,0.7884431481361389,0.07383325695991516,0.7358115691887706,False,False,False
1777711861.719581,0.0,0.05263157894736836,0.07383325695991516,0.7884431481361389,0.07383325695991516,0.7358115691887706,False,False,False
1777711861.819952,0.0,0.05263157894736836,0.07380954176187515,0.7883942127227783,0.07380954176187515,0.73576263377541,False,False,False
1777711861.9206934,0.0,0.05263157894736836,0.07380954176187515,0.7883942127227783,0.07380954176187515,0.73576263377541,False,False,False
1777711862.0210383,0.0,0.05263157894736836,0.07380468398332596,0.7884129881858826,0.07380468398332596,0.7357814092385142,False,False,False
1777711862.1216319,0.0,0.05263157894736836,0.07380468398332596,0.7884129881858826,0.07380468398332596,0.7357814092385142,False,False,False
1777711862.2221124,0.0,0.05263157894736836,0.07366153597831726,0.7883046865463257,0.07366153597831726,0.7356731075989573,False,False,False
1777711862.3226864,0.0,0.05263157894736836,0.07366153597831726,0.7883046865463257,0.07366153597831726,0.7356731075989573,False,False,False
1777711862.42306,0.0,0.05263157894736836,0.07368069142103195,0.7883331775665283,0.07368069142103195,0.73570159861916,False,False,False
1777711862.5236802,0.0,-0.052631578947368474,0.07368069142103195,0.7883331775665283,0.07368069142103195,0.8409647565138968,True,False,False
1777711862.624053,0.0,-0.052631578947368474,0.07369926571846008,0.7883779406547546,0.07369926571846008,0.8410095196021231,True,False,False
1777711862.7245226,0.0,0.05263157894736836,0.07369926571846008,0.7883779406547546,0.07369926571846008,0.7357463617073863,False,False,False
1777711862.8251984,0.0,0.05263157894736836,0.07418791949748993,0.7894617915153503,0.07418791949748993,0.736830212567982,False,False,False
1777711862.925832,0.0,0.05263157894736836,0.07418791949748993,0.7894617915153503,0.07418791949748993,0.736830212567982,False,False,False
1777711863.026202,0.0,0.05263157894736836,0.07416205108165741,0.7894921898841858,0.07416205108165741,0.7368606109368174,False,False,False
1777711863.1267955,0.0,0.05263157894736836,0.07416205108165741,0.7894921898841858,0.07416205108165741,0.7368606109368174,False,False,False
1777711863.227189,0.0,0.05263157894736836,0.07417429238557816,0.7894420623779297,0.07417429238557816,0.7368104834305613,False,False,False
1777711863.3277693,0.0,0.26315789473684204,0.07417429238557816,0.7894420623779297,0.07417429238557816,0.5262841676410877,False,False,False
1777711863.4281414,0.0,0.26315789473684204,0.07413934171199799,0.7891368269920349,0.07413934171199799,0.5259789322551929,False,False,False
1777711863.5288541,0.0,0.26315789473684204,0.07413934171199799,0.7891368269920349,0.07413934171199799,0.5259789322551929,False,False,False
1777711863.6292825,0.0,0.26315789473684204,0.07415323704481125,0.789141833782196,0.07415323704481125,0.525983939045354,False,False,False
1777711863.7298887,0.0,0.26315789473684204,0.07415323704481125,0.789141833782196,0.07415323704481125,0.525983939045354,False,False,False
1777711863.8303819,0.0,0.26315789473684204,0.07382427155971527,0.788544774055481,0.07382427155971527,0.5253868793186389,False,False,False
1777711863.9310575,0.0,0.1578947368421052,0.07382427155971527,0.788544774055481,0.07382427155971527,0.6306500372133758,False,False,False
1777711864.0314567,0.0,0.1578947368421052,0.07385832816362381,0.7883141040802002,0.07385832816362381,0.630419367238095,False,False,False
1777711864.1319506,0.0,0.1578947368421052,0.07385832816362381,0.7883141040802002,0.07385832816362381,0.630419367238095,False,False,False
1777711864.2322893,0.0,0.1578947368421052,0.07387811690568924,0.788767397403717,0.07387811690568924,0.6308726605616118,False,False,False
1777711864.3328044,0.0,0.1578947368421052,0.07387811690568924,0.788767397403717,0.07387811690568924,0.6308726605616118,False,False,False
1777711864.4331162,0.0,0.1578947368421052,0.07463149726390839,0.7900360226631165,0.07463149726390839,0.6321412858210113,False,False,False
1777711864.5335793,0.0,0.1578947368421052,0.07463149726390839,0.7900360226631165,0.07463149726390839,0.6321412858210113,False,False,False
1777711864.6339054,0.0,0.1578947368421052,0.07407260686159134,0.7898487448692322,0.07407260686159134,0.631954008027127,False,False,False
1777711864.7345436,0.0,0.1578947368421052,0.07407260686159134,0.7898487448692322,0.07407260686159134,0.631954008027127,False,False,False
1777711864.835079,0.0,0.1578947368421052,0.0740414634346962,0.7896177172660828,0.0740414634346962,0.6317229804239776,False,False,False
1777711864.9355435,0.0,0.05263157894736836,0.0740414634346962,0.7896177172660828,0.0740414634346962,0.7369861383187144,False,False,False
1777711865.0358806,0.0,0.05263157894736836,0.07396076619625092,0.7893907427787781,0.07396076619625092,0.7367591638314097,False,False,False
1777711865.1364038,0.0,0.05263157894736836,0.07396076619625092,0.7893907427787781,0.07396076619625092,0.7367591638314097,False,False,False
1777711865.23674,0.0,0.05263157894736836,0.07472196221351624,0.7905120253562927,0.07472196221351624,0.7378804464089244,False,False,False
1777711865.337227,0.0,0.05263157894736836,0.07472196221351624,0.7905120253562927,0.07472196221351624,0.7378804464089244,False,False,False
1777711865.4375346,0.0,0.05263157894736836,0.07483523339033127,0.789802074432373,0.07483523339033127,0.7371704954850047,False,False,False
1777711865.5381052,0.0,0.05263157894736836,0.07483523339033127,0.789802074432373,0.07483523339033127,0.7371704954850047,False,False,False
1777711865.6383703,0.0,0.05263157894736836,0.07485785335302353,0.7898058295249939,0.07485785335302353,0.7371742505776255,False,False,False
1777711865.738964,0.0,0.21263157894736837,0.07485785335302353,0.7898058295249939,0.07485785335302353,0.5771742505776255,False,False,False
1777711865.8394008,0.0,0.21263157894736837,0.0748758465051651,0.7898587584495544,0.0748758465051651,0.577227179502186,False,False,False
1777711865.9399905,0.0,0.8526315789473684,0.0748758465051651,0.7898587584495544,0.0748758465051651,0.06277282049781396,False,False,False
1777711866.0405064,0.0,0.8526315789473684,0.07488386332988739,0.7898359298706055,0.07488386332988739,0.06279564907676294,False,False,False
1777711866.1412666,0.09578947368421052,0.5199999999999998,0.07488386332988739,0.7898359298706055,0.02090561035432313,0.2698359298706057,False,False,False
1777711866.241704,0.09578947368421052,0.5199999999999998,0.07484839856624603,0.7897793054580688,0.02094107511796449,0.26977930545806905,False,False,False
1777711866.3422866,0.08210526315789474,-0.12000000000000025,0.07484839856624603,0.7897793054580688,0.007256864591648704,0.9097793054580691,True,False,False
1777711866.4426827,0.08210526315789474,-0.12000000000000025,0.07491196691989899,0.7895102500915527,0.00719329623799575,0.909510250091553,True,False,False
1777711866.5433002,0.0,-0.26315789473684215,0.07491196691989899,0.7895102500915527,0.07491196691989899,1.0526681448283948,True,False,False
1777711866.6436305,0.0,-0.26315789473684215,0.0750298872590065,0.7890793681144714,0.0750298872590065,1.0522372628513135,True,False,False
1777711866.74427,0.02736842105263158,0.1578947368421052,0.0750298872590065,0.7890793681144714,0.04766146620637492,0.6311846312723662,False,False,False
1777711866.8445845,0.02736842105263158,0.1578947368421052,0.07448969781398773,0.7882316708564758,0.04712127676135615,0.6303369340143706,False,False,False
1777711866.9450643,0.01368421052631579,0.1578947368421052,0.07448969781398773,0.7882316708564758,0.06080548728767194,0.6303369340143706,False,False,False
1777711867.0453331,0.01368421052631579,0.1578947368421052,0.07442180812358856,0.7881513833999634,0.06073759759727277,0.6302566465578582,False,False,False
1777711867.1457667,0.01368421052631579,0.0,0.07442180812358856,0.7881513833999634,0.06073759759727277,0.7881513833999634,False,False,False
1777711867.2461467,0.01368421052631579,0.0,0.07438395917415619,0.7881616950035095,0.0606997486478404,0.7881616950035095,False,False,False
1777711867.346641,0.01368421052631579,0.05263157894736836,0.07438395917415619,0.7881616950035095,0.0606997486478404,0.7355301160561412,False,False,False
1777711867.4469519,0.01368421052631579,0.05263157894736836,0.07431267946958542,0.7877022624015808,0.06062846894326963,0.7350706834542124,False,False,False
1777711867.547475,0.0,0.0,0.07431267946958542,0.7877022624015808,0.07431267946958542,0.7877022624015808,False,True,False
1777711867.6478677,0.0,0.0,0.07444841414690018,0.7880537509918213,0.07444841414690018,0.7880537509918213,False,True,False
1777711867.7483516,0.0,0.0,0.07444841414690018,0.7880537509918213,0.07444841414690018,0.7880537509918213,False,True,False
1777711867.8486905,0.0,0.0,0.07444104552268982,0.7880472540855408,0.07444104552268982,0.7880472540855408,False,True,False
1777711867.949274,0.0,0.0,0.07444104552268982,0.7880472540855408,0.07444104552268982,0.7880472540855408,False,True,False
1777711868.0495496,0.0,0.0,0.07453016936779022,0.7885745763778687,0.07453016936779022,0.7885745763778687,False,True,False
1777711868.1500394,0.01368421052631579,0.05263157894736836,0.07453016936779022,0.7885745763778687,0.06084595884147443,0.7359429974305003,False,False,False
1777711868.2504694,0.01368421052631579,0.05263157894736836,0.07456181198358536,0.788643479347229,0.060877601457269566,0.7360119003998606,False,False,False
1777711868.3510866,0.01368421052631579,0.05263157894736836,0.07456181198358536,0.788643479347229,0.060877601457269566,0.7360119003998606,False,False,False
1777711868.4513814,0.01368421052631579,0.05263157894736836,0.07450468838214874,0.7885710000991821,0.06082047785583295,0.7359394211518138,False,False,False
1777711868.5518506,0.01368421052631579,0.05263157894736836,0.07450468838214874,0.7885710000991821,0.06082047785583295,0.7359394211518138,False,False,False
1777711868.6522558,0.01368421052631579,0.05263157894736836,0.07456199824810028,0.7886136770248413,0.06087778772178449,0.735982098077473,False,False,False
1777711868.7527125,0.01368421052631579,0.05263157894736836,0.07456199824810028,0.7886136770248413,0.06087778772178449,0.735982098077473,False,False,False
1777711868.853088,0.01368421052631579,0.05263157894736836,0.07459358125925064,0.7886644601821899,0.06090937073293485,0.7360328812348216,False,False,False
1777711868.9535728,0.06842105263157895,-0.10736842105263164,0.07459358125925064,0.7886644601821899,0.006172528627671689,0.8960328812348216,True,False,False
1777711869.0539021,0.06842105263157895,-0.10736842105263164,0.07464872300624847,0.7888597846031189,0.006227670374669522,0.8962282056557506,True,False,False
1777711869.1545906,0.0,0.05263157894736836,0.07464872300624847,0.7888597846031189,0.07464872300624847,0.7362282056557505,False,False,False
1777711869.2549179,0.0,0.05263157894736836,0.07468150556087494,0.7888747453689575,0.07468150556087494,0.7362431664215892,False,False,False
1777711869.3554087,0.0,0.05263157894736836,0.07468150556087494,0.7888747453689575,0.07468150556087494,0.7362431664215892,False,False,False
1777711869.4557798,0.0,0.05263157894736836,0.07433325052261353,0.7880305647850037,0.07433325052261353,0.7353989858376353,False,False,False
1777711869.5563,0.0,0.05263157894736836,0.07433325052261353,0.7880305647850037,0.07433325052261353,0.7353989858376353,False,False,False
1777711869.6566727,0.0,0.05263157894736836,0.0743890255689621,0.7881552577018738,0.0743890255689621,0.7355236787545054,False,False,False
1777711869.7572327,0.0,0.05263157894736836,0.0743890255689621,0.7881552577018738,0.0743890255689621,0.7355236787545054,False,False,False
1777711869.8578076,0.0,0.05263157894736836,0.07434658706188202,0.7880822420120239,0.07434658706188202,0.7354506630646556,False,False,False
1777711869.9585385,0.0,0.05263157894736836,0.07434658706188202,0.7880822420120239,0.07434658706188202,0.7354506630646556,False,False,False
1777711870.0588684,0.0,0.05263157894736836,0.07435986399650574,0.7880626320838928,0.07435986399650574,0.7354310531365245,False,False,False
1777711870.1593733,0.0,0.05263157894736836,0.07435986399650574,0.7880626320838928,0.07435986399650574,0.7354310531365245,False,False,False
1777711870.2597122,0.0,0.05263157894736836,0.07441426813602448,0.7881339192390442,0.07441426813602448,0.7355023402916758,False,False,False
1777711870.3602812,0.0,-0.052631578947368474,0.07441426813602448,0.7881339192390442,0.07441426813602448,0.8407654981864127,True,False,False
1777711870.4606621,0.0,-0.052631578947368474,0.0743919238448143,0.7876775860786438,0.0743919238448143,0.8403091650260123,True,False,False
1777711870.5614617,0.05473684210526316,-0.26315789473684215,0.0743919238448143,0.7876775860786438,0.01965508173955114,1.0508354808154858,True,False,False
1777711870.661793,0.05473684210526316,-0.26315789473684215,0.07439135015010834,0.7876704335212708,0.019654508044845177,1.0508283282581128,True,False,False
1777711870.7625675,0.05473684210526316,-0.1578947368421053,0.07439135015010834,0.7876704335212708,0.019654508044845177,0.9455651703633761,True,False,False
1777711870.8629196,0.05473684210526316,-0.1578947368421053,0.07480635493993759,0.7883282899856567,0.02006951283467443,0.946223026827762,True,False,False
1777711870.9635797,0.05473684210526316,-0.052631578947368474,0.07480635493993759,0.7883282899856567,0.02006951283467443,0.8409598689330252,True,False,False
1777711871.064017,0.05473684210526316,-0.052631578947368474,0.07481029629707336,0.7883864045143127,0.020073454191810204,0.8410179834616812,True,False,False
1777711871.1649334,0.0,0.1621052631578947,0.07481029629707336,0.7883864045143127,0.07481029629707336,0.626281141356418,False,False,False
1777711871.265444,0.0,0.1621052631578947,0.07427673041820526,0.7876294255256653,0.07427673041820526,0.6255241623677705,False,False,False
1777711871.3661609,0.01368421052631579,0.5789473684210525,0.07427673041820526,0.7876294255256653,0.06059251989188947,0.20868205710461274,False,False,False
1777711871.4665093,0.01368421052631579,0.5789473684210525,0.07418191432952881,0.787998616695404,0.06049770380321302,0.2090512482743515,False,False,False
1777711871.567158,0.01368421052631579,0.26315789473684204,0.07418191432952881,0.787998616695404,0.06049770380321302,0.524840721958562,False,False,False
1777711871.6674676,0.01368421052631579,0.26315789473684204,0.07425551116466522,0.7879912257194519,0.06057130063834943,0.5248333309826099,False,False,False
1777711871.7681115,0.02736842105263158,0.7431578947368421,0.07425551116466522,0.7879912257194519,0.04688709011203364,0.044833330982609776,False,False,False
1777711871.868453,0.02736842105263158,0.7431578947368421,0.07437178492546082,0.7878548502922058,0.04700336387282923,0.04469695555536368,False,False,False
1777711871.969012,0.01368421052631579,0.9999999999999999,0.07437178492546082,0.7878548502922058,0.060687574399145024,0.21214514970779408,False,False,False
1777711872.0693724,0.01368421052631579,0.9999999999999999,0.07434290647506714,0.7874964475631714,0.06065869594875135,0.2125035524368285,False,False,False
1777711872.16986,0.0,0.8399999999999999,0.07434290647506714,0.7874964475631714,0.07434290647506714,0.05250355243682847,False,False,False
1777711872.270273,0.0,0.8399999999999999,0.07472888380289078,0.7884158492088318,0.07472888380289078,0.05158415079116807,False,False,False
1777711872.3708398,0.0,0.9999999999999999,0.07472888380289078,0.7884158492088318,0.07472888380289078,0.2115841507911681,False,False,False
1777711872.4712288,0.0,0.9999999999999999,0.0750143826007843,0.7887704968452454,0.0750143826007843,0.21122950315475453,False,False,False
1777711872.5719109,0.0,0.894736842105263,0.0750143826007843,0.7887704968452454,0.0750143826007843,0.10596634526001769,False,False,False
1777711872.6722941,0.0,0.894736842105263,0.07545223832130432,0.789040744304657,0.07545223832130432,0.10569609780060607,False,False,False
1777711872.7728674,0.0,0.7894736842105262,0.07545223832130432,0.789040744304657,0.07545223832130432,0.00043293990586923403,False,False,False
1777711872.8733606,0.0,0.7894736842105262,0.07588156312704086,0.787892758846283,0.07588156312704086,0.0015809253642432575,False,False,False
1777711872.9739497,0.0,0.6842105263157894,0.07588156312704086,0.787892758846283,0.07588156312704086,0.10368223253049358,False,False,False
1777711873.0744367,0.0,0.6842105263157894,0.07578987628221512,0.7862071394920349,0.07578987628221512,0.10199661317624553,False,False,False
1777711873.1750474,0.0,0.5789473684210525,0.07578987628221512,0.7862071394920349,0.07578987628221512,0.20725977107098237,False,False,False
1777711873.2755268,0.0,0.5789473684210525,0.07531581819057465,0.7796453237533569,0.07531581819057465,0.2006979553323044,False,False,False
1777711873.3763134,0.0,0.5789473684210525,0.07531581819057465,0.7796453237533569,0.07531581819057465,0.2006979553323044,False,False,False
1777711873.4767115,0.0,0.5789473684210525,0.07510863989591599,0.7771822810173035,0.07510863989591599,0.19823491259625092,False,False,False
1777711873.57733,0.0,0.4736842105263157,0.07510863989591599,0.7771822810173035,0.07510863989591599,0.30349807049098776,False,False,False
1777711873.6777387,0.0,0.4736842105263157,0.07433073967695236,0.7667493224143982,0.07433073967695236,0.2930651118880825,False,False,False
1777711873.778404,0.0,0.36842105263157887,0.07433073967695236,0.7667493224143982,0.07433073967695236,0.3983282697828193,False,False,False
1777711873.8787694,0.0,0.36842105263157887,0.07407576590776443,0.7639188170433044,0.07407576590776443,0.39549776441172557,False,False,False
1777711873.979782,0.0,0.36842105263157887,0.07407576590776443,0.7639188170433044,0.07407576590776443,0.39549776441172557,False,False,False
1777711874.0802548,0.0,0.36842105263157887,0.07453609257936478,0.768726646900177,0.07453609257936478,0.40030559426859813,False,False,False
1777711874.1808715,0.0,0.36842105263157887,0.07453609257936478,0.768726646900177,0.07453609257936478,0.40030559426859813,False,False,False
1777711874.2812934,0.0,0.36842105263157887,0.07425056397914886,0.7643735408782959,0.07425056397914886,0.395952488246717,False,False,False
1777711874.3818476,0.0,0.26315789473684204,0.07425056397914886,0.7643735408782959,0.07425056397914886,0.5012156461414539,False,False,False
1777711874.4822512,0.0,0.26315789473684204,0.07418826967477798,0.7623357176780701,0.07418826967477798,0.49917782294122803,False,False,False
1777711874.5828168,0.0,0.26315789473684204,0.07418826967477798,0.7623357176780701,0.07418826967477798,0.49917782294122803,False,False,False
1777711874.6832008,0.0,0.26315789473684204,0.07388965040445328,0.7590649724006653,0.07388965040445328,0.49590707766382325,False,False,False
1777711874.783723,0.0,0.26315789473684204,0.07388965040445328,0.7590649724006653,0.07388965040445328,0.49590707766382325,False,False,False
1777711874.8841662,0.0,0.26315789473684204,0.07434256374835968,0.7633585333824158,0.07434256374835968,0.5002006386455737,False,False,False
1777711874.9848044,0.0,0.1578947368421052,0.07434256374835968,0.7633585333824158,0.07434256374835968,0.6054637965403106,False,False,False
1777711875.085357,0.0,0.1578947368421052,0.07333089411258698,0.7489528059959412,0.07333089411258698,0.591058069153836,False,False,False
1777711875.1859212,0.0,0.1578947368421052,0.07333089411258698,0.7489528059959412,0.07333089411258698,0.591058069153836,False,False,False
1777711875.2863226,0.0,0.1578947368421052,0.0736805722117424,0.7561020255088806,0.0736805722117424,0.5982072886667754,False,False,False
1777711875.3869448,0.01368421052631579,0.1578947368421052,0.0736805722117424,0.7561020255088806,0.05999636168542661,0.5982072886667754,False,False,False
1777711875.4873073,0.01368421052631579,0.1578947368421052,0.07423798739910126,0.763401448726654,0.060553776872785466,0.6055067118845489,False,False,False
1777711875.5878904,0.01368421052631579,0.1578947368421052,0.07423798739910126,0.763401448726654,0.060553776872785466,0.6055067118845489,False,False,False
1777711875.6882248,0.01368421052631579,0.1578947368421052,0.07388528436422348,0.7573179006576538,0.06020107383790769,0.5994231638155486,False,False,False
1777711875.788747,0.01368421052631579,0.1578947368421052,0.07388528436422348,0.7573179006576538,0.06020107383790769,0.5994231638155486,False,False,False
1777711875.8891249,0.01368421052631579,0.1578947368421052,0.07398543506860733,0.7601351141929626,0.06030122454229154,0.6022403773508574,False,False,False
1777711875.9905212,0.01368421052631579,0.1578947368421052,0.07398543506860733,0.7601351141929626,0.06030122454229154,0.6022403773508574,False,False,False
1777711876.091528,0.01368421052631579,0.1578947368421052,0.07305562496185303,0.7421703338623047,0.059371414435537236,0.5842755970201995,False,False,False
1777711876.1928318,0.0,0.05263157894736836,0.07305562496185303,0.7421703338623047,0.07305562496185303,0.6895387549149363,False,False,False
1777711876.2935157,0.0,0.05263157894736836,0.07382743805646896,0.7345634698867798,0.07382743805646896,0.6819318909394114,False,False,False
1777711876.3946831,0.0,0.26315789473684204,0.07382743805646896,0.7345634698867798,0.07382743805646896,0.47140557514993775,False,False,False
1777711876.495096,0.0,0.26315789473684204,0.07347986102104187,0.6961667537689209,0.07347986102104187,0.43300885903207886,False,False,False
1777711876.59612,0.0,0.1578947368421052,0.07347986102104187,0.6961667537689209,0.07347986102104187,0.5382720169268157,False,False,False
1777711876.6964428,0.0,0.1578947368421052,0.07357590645551682,0.6748403310775757,0.07357590645551682,0.5169455942354705,False,False,False
1777711876.7974005,0.0,0.1578947368421052,0.07357590645551682,0.6748403310775757,0.07357590645551682,0.5169455942354705,False,False,False
1777711876.8981245,0.0,0.1578947368421052,0.0740182027220726,0.626358151435852,0.0740182027220726,0.46846341459374685,False,False,False
1777711876.9998784,0.0,0.1578947368421052,0.0740182027220726,0.626358151435852,0.0740182027220726,0.46846341459374685,False,False,False
1777711877.1008942,0.0,0.1578947368421052,0.07504697889089584,0.522770345211029,0.07504697889089584,0.36487560836892385,False,False,False
